"","presence","Host","Virus","HighTaxon","LowTaxon","LogMaxDose","HostStageTested","Group","Order","Family"
"1626",1,"Trichoplusia ni","Trichoplusia ni NPV  (TnMNPV)","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1627",1,"Pseudoplusia includens","Pseudoplusia includens NPV  (PiSNPV)","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1628",1,"Argyrogramma basigera","Pseudoplusia includens NPV  (PiSNPV)","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1629",1,"Autographa bimaculata","Pseudoplusia includens NPV  (PiSNPV)","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1630",1,"Autographa californica","Pseudoplusia includens NPV  (PiSNPV)","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1631",1,"Trichoplusia ni","Pseudoplusia includens NPV  (PiSNPV)","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1632",1,"Argyrogramma basigera","Rachiplusia ou NPV  (RoMNPV)","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1633",1,"Autographa biloba","Rachiplusia ou NPV  (RoMNPV)","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1634",1,"Autographa bimaculata","Rachiplusia ou NPV  (RoMNPV)","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1635",1,"Autographa californica","Rachiplusia ou NPV  (RoMNPV)","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1636",1,"Diachrysia balluca","Rachiplusia ou NPV  (RoMNPV)","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1637",1,"Pseudoplusia includens","Rachiplusia ou NPV  (RoMNPV)","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1638",1,"Trichoplusia ni","Rachiplusia ou NPV  (RoMNPV)","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1639",1,"Argyrogramma basigera","Syngrapha selecta NPV  (SsSNPV)","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1640",1,"Autographa bimaculata","Syngrapha selecta NPV  (SsSNPV)","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1641",1,"Autographa californica","Syngrapha selecta NPV  (SsSNPV)","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1642",1,"Diachrysia balluca","Syngrapha selecta NPV  (SsSNPV)","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1643",1,"Trichoplusia ni","Syngrapha selecta NPV  (SsSNPV)","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1644",1,"Autographa californica","Plusia gamma NPV (PgSNPV)","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1645",1,"Argyrogramma basigera","Trichoplusia ni NPV  (TnSNPV)","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1646",1,"Autographa californica","Trichoplusia ni NPV  (TnSNPV)","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1647",1,"Diachrysia balluca","Trichoplusia ni NPV  (TnSNPV)","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1648",1,"Microplitis croceipes","baculovirus","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1649",1,"Bassaris gonerilla gonerilla","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1650",1,"Eutorna phaulocosoma","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1651",1,"Nyctemera annulata","GV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1652",1,"Persectania aversa","GV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1653",1,"Artogeia rapae","GV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1654",1,"Nyctemera annulata","CPV","DNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"1655",1,"Zizinia otis labradus","CPV","DNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"1656",1,"Chrysodeixis eriosoma","CPV","DNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"1657",1,"Sceliodes cordalis","CPV","DNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"1658",1,"Vespula germanica","Cricket paralysis virus","DNA virus","Picornaviridae",NA,NA,"Viruses",NA,NA
"1659",1,"Harrisina brillians","Harrisina brillians GV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1660",0,"Agrotis segetum","Plusia gamma NPV (PgSNPV)","DNA virus","Baculoviridae","4 pibs/larva","Larva","Viruses","Lepidoptera","Noctuidae"
"2100",0,"Agrotis segetum","Pieris brassicae GV","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Lepidoptera","Noctuidae"
"3100",0,"Agrotis exclamationis","Plusia gamma NPV (PgSNPV)","DNA virus","Baculoviridae","4 pibs/larva","Larva","Viruses","Lepidoptera","Noctuidae"
"4100",0,"Agrotis exclamationis","Pieris brassicae GV","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Lepidoptera","Noctuidae"
"5100",0,"Agrotis exclamationis","Pieris brassicae GV","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Lepidoptera","Noctuidae"
"6100",0,"Noctua pronuba","Plusia gamma NPV (PgSNPV)","DNA virus","Baculoviridae","4 pibs/larva","Larva","Viruses","Lepidoptera","Noctuidae"
"7100",0,"Noctua pronuba","Pieris brassicae GV","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Lepidoptera","Noctuidae"
"8100",0,"Mamestra brassicae","Plusia gamma NPV (PgSNPV)","DNA virus","Baculoviridae","4 pibs/larva","Larva","Viruses","Lepidoptera","Noctuidae"
"9100",0,"Mamestra brassicae","Agrotis segetum GV","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Lepidoptera","Noctuidae"
"10100",0,"Mamestra brassicae","Pieris brassicae GV","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Lepidoptera","Noctuidae"
"11100",0,"Lacanobia oleracea","Agrotis segetum NPV  (AsMNPV)","DNA virus","Baculoviridae","4 pibs/larva","Larva","Viruses","Lepidoptera","Noctuidae"
"12100",0,"Lacanobia oleracea","Plusia gamma NPV (PgSNPV)","DNA virus","Baculoviridae","4 pibs/larva","Larva","Viruses","Lepidoptera","Noctuidae"
"13100",0,"Lacanobia oleracea","Agrotis segetum GV","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Lepidoptera","Noctuidae"
"14100",0,"Lacanobia oleracea","Pieris brassicae GV","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Lepidoptera","Noctuidae"
"15100",0,"Autographa gamma","Agrotis segetum NPV  (AsMNPV)","DNA virus","Baculoviridae","4 pibs/larva","Larva","Viruses","Lepidoptera","Noctuidae"
"1661",0,"Autographa gamma","Agrotis segetum GV","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Lepidoptera","Noctuidae"
"1710",0,"Artogeia rapae","Mamestra brassicae NPV (MbMNPV)","DNA virus","Baculoviridae","4 pibs/larva","Larva","Viruses","",""
"1810",0,"Artogeia rapae","Agrotis segetum NPV  (AsMNPV)","DNA virus","Baculoviridae","4 pibs/larva","Larva","Viruses","",""
"1910",0,"Artogeia rapae","Plusia gamma NPV (PgSNPV)","DNA virus","Baculoviridae","4 pibs/larva","Larva","Viruses","",""
"2010",0,"Artogeia rapae","Agrotis segetum GV","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","",""
"2110",0,"Choristoneura rosaceana","Lymantria dispar NPV  (LdMNPV)","DNA virus","Baculoviridae","5 pibs/insect","Larva","Viruses","Lepidoptera","Tortricidae"
"2210",0,"Choristoneura fumiferana","Lymantria dispar NPV  (LdMNPV)","DNA virus","Baculoviridae","5 pibs/insect","Larva","Viruses","Lepidoptera","Tortricidae"
"2310",0,"Artogeia napi","Lymantria dispar NPV  (LdMNPV)","DNA virus","Baculoviridae","5 pibs/insect","Larva","Viruses","Lepidoptera","Pieridae"
"2410",0,"Phyciodes tharos","Lymantria dispar NPV  (LdMNPV)","DNA virus","Baculoviridae","5 pibs/insect","Larva","Viruses","Lepidoptera","Nymphalidae"
"2510",0,"Ostrinia nubilalis","Lymantria dispar NPV  (LdMNPV)","DNA virus","Baculoviridae","5 pibs/insect","Larva","Viruses","Lepidoptera","Pyralidae"
"2610",0,"Campaea perlata","Lymantria dispar NPV  (LdMNPV)","DNA virus","Baculoviridae","5 pibs/insect","Larva","Viruses","Lepidoptera","Geometridae"
"2710",0,"Nemoria mimosaria","Lymantria dispar NPV  (LdMNPV)","DNA virus","Baculoviridae","5 pibs/insect","Larva","Viruses","Lepidoptera","Geometridae"
"2810",0,"Orthonama obstipata","Lymantria dispar NPV  (LdMNPV)","DNA virus","Baculoviridae","5 pibs/insect","Larva","Viruses","Lepidoptera","Geometridae"
"2910",0,"Horisme intestinata","Lymantria dispar NPV  (LdMNPV)","DNA virus","Baculoviridae","5 pibs/insect","Larva","Viruses","Lepidoptera","Geometridae"
"3010",0,"Hyles gallii","Lymantria dispar NPV  (LdMNPV)","DNA virus","Baculoviridae","5 pibs/insect","Larva","Viruses","Lepidoptera","Sphingidae"
"3110",0,"Estigmene acrea","Lymantria dispar NPV  (LdMNPV)","DNA virus","Baculoviridae","5 pibs/insect","Larva","Viruses","Lepidoptera","Arctiidae"
"3210",0,"Spilosoma congrua","Lymantria dispar NPV  (LdMNPV)","DNA virus","Baculoviridae","5 pibs/insect","Larva","Viruses","Lepidoptera","Arctiidae"
"3310",0,"Spilosoma virginica","Lymantria dispar NPV  (LdMNPV)","DNA virus","Baculoviridae","5 pibs/insect","Larva","Viruses","Lepidoptera","Arctiidae"
"3410",0,"Spilosoma virginica","Lymantria dispar NPV  (LdMNPV)","DNA virus","Baculoviridae","5 pibs/insect","Larva","Viruses","Lepidoptera","Arctiidae"
"3510",0,"Dasychira pinicola","Lymantria dispar NPV  (LdMNPV)","DNA virus","Baculoviridae","5 pibs/insect","Larva","Viruses","Lepidoptera","Lymantriidae"
"3610",0,"Orgyia leucostigma","Lymantria dispar NPV  (LdMNPV)","DNA virus","Baculoviridae","5 pibs/insect","Larva","Viruses","Lepidoptera","Lymantriidae"
"3710",0,"Orgyia pseudotsugata","Lymantria dispar NPV  (LdMNPV)","DNA virus","Baculoviridae","5 pibs/insect","Larva","Viruses","Lepidoptera","Lymantriidae"
"3810",0,"Zanclognatha pedipilalis","Lymantria dispar NPV  (LdMNPV)","DNA virus","Baculoviridae","5 pibs/insect","Larva","Viruses","Lepidoptera","Noctuidae"
"3910",0,"Autographa precationis","Lymantria dispar NPV  (LdMNPV)","DNA virus","Baculoviridae","5 pibs/insect","Larva","Viruses","Lepidoptera","Noctuidae"
"4010",0,"Autographa flagellum","Lymantria dispar NPV  (LdMNPV)","DNA virus","Baculoviridae","5 pibs/insect","Larva","Viruses","Lepidoptera","Noctuidae"
"4110",0,"Anagrapha falcifera","Lymantria dispar NPV  (LdMNPV)","DNA virus","Baculoviridae","5 pibs/insect","Larva","Viruses","Lepidoptera","Noctuidae"
"4210",0,"Acronicta impleta","Lymantria dispar NPV  (LdMNPV)","DNA virus","Baculoviridae","5 pibs/insect","Larva","Viruses","Lepidoptera","Noctuidae"
"4310",0,"Oligia illocata","Lymantria dispar NPV  (LdMNPV)","DNA virus","Baculoviridae","5 pibs/insect","Larva","Viruses","Lepidoptera","Noctuidae"
"4410",0,"Phlogophora iris","Lymantria dispar NPV  (LdMNPV)","DNA virus","Baculoviridae","5 pibs/insect","Larva","Viruses","Lepidoptera","Noctuidae"
"4510",0,"Hyppa xylinoides","Lymantria dispar NPV  (LdMNPV)","DNA virus","Baculoviridae","5 pibs/insect","Larva","Viruses","Lepidoptera","Noctuidae"
"4610",0,"Platyperigea multifera","Lymantria dispar NPV  (LdMNPV)","DNA virus","Baculoviridae","5 pibs/insect","Larva","Viruses","Lepidoptera","Noctuidae"
"4710",0,"Eupsilia tristigmata","Lymantria dispar NPV  (LdMNPV)","DNA virus","Baculoviridae","5 pibs/insect","Larva","Viruses","Lepidoptera","Noctuidae"
"4810",0,"Polia latex","Lymantria dispar NPV  (LdMNPV)","DNA virus","Baculoviridae","5 pibs/insect","Larva","Viruses","Lepidoptera","Noctuidae"
"4910",0,"Melanchra pulverulenta","Lymantria dispar NPV  (LdMNPV)","DNA virus","Baculoviridae","5 pibs/insect","Larva","Viruses","Lepidoptera","Noctuidae"
"5010",0,"Lacanobia radix","Lymantria dispar NPV  (LdMNPV)","DNA virus","Baculoviridae","5 pibs/insect","Larva","Viruses","Lepidoptera","Noctuidae"
"5110",0,"Lacanobia grandis","Lymantria dispar NPV  (LdMNPV)","DNA virus","Baculoviridae","5 pibs/insect","Larva","Viruses","Lepidoptera","Noctuidae"
"5210",0,"Mythimna unipuncta","Lymantria dispar NPV  (LdMNPV)","DNA virus","Baculoviridae","5 pibs/insect","Larva","Viruses","",""
"5310",0,"Leucania multilinea","Lymantria dispar NPV  (LdMNPV)","DNA virus","Baculoviridae","5 pibs/insect","Larva","Viruses","Lepidoptera","Noctuidae"
"5410",0,"Orthosia revicta","Lymantria dispar NPV  (LdMNPV)","DNA virus","Baculoviridae","5 pibs/insect","Larva","Viruses","Lepidoptera","Noctuidae"
"5510",0,"Crocigrapha normani","Lymantria dispar NPV  (LdMNPV)","DNA virus","Baculoviridae","5 pibs/insect","Larva","Viruses","Lepidoptera","Noctuidae"
"5610",0,"Homorthodes furfurata","Lymantria dispar NPV  (LdMNPV)","DNA virus","Baculoviridae","5 pibs/insect","Larva","Viruses","Lepidoptera","Noctuidae"
"5710",0,"Agrotis ipsilon","Lymantria dispar NPV  (LdMNPV)","DNA virus","Baculoviridae","5 pibs/insect","Larva","Viruses","Lepidoptera","Noctuidae"
"5810",0,"Peridroma saucia","Lymantria dispar NPV  (LdMNPV)","DNA virus","Baculoviridae","5 pibs/insect","Larva","Viruses","Lepidoptera","Noctuidae"
"5910",0,"Diarsia rubifera","Lymantria dispar NPV  (LdMNPV)","DNA virus","Baculoviridae","5 pibs/insect","Larva","Viruses","Lepidoptera","Noctuidae"
"6010",0,"Diarsia jucunda","Lymantria dispar NPV  (LdMNPV)","DNA virus","Baculoviridae","5 pibs/insect","Larva","Viruses","Lepidoptera","Noctuidae"
"6110",0,"Xestia adela","Lymantria dispar NPV  (LdMNPV)","DNA virus","Baculoviridae","5 pibs/insect","Larva","Viruses","Lepidoptera","Noctuidae"
"6210",0,"Xestia smithii","Lymantria dispar NPV  (LdMNPV)","DNA virus","Baculoviridae","5 pibs/insect","Larva","Viruses","Lepidoptera","Noctuidae"
"6310",0,"Metalepsis salicarum","Lymantria dispar NPV  (LdMNPV)","DNA virus","Baculoviridae","5 pibs/insect","Larva","Viruses","Lepidoptera","Noctuidae"
"6410",0,"Anaplectoides pressus","Lymantria dispar NPV  (LdMNPV)","DNA virus","Baculoviridae","5 pibs/insect","Larva","Viruses","Lepidoptera","Noctuidae"
"6510",0,"Eueretagrotis attenta","Lymantria dispar NPV  (LdMNPV)","DNA virus","Baculoviridae","5 pibs/insect","Larva","Viruses","Lepidoptera","Noctuidae"
"6610",0,"Cryptocala acadiensis","Lymantria dispar NPV  (LdMNPV)","DNA virus","Baculoviridae","5 pibs/insect","Larva","Viruses","Lepidoptera","Noctuidae"
"6710",0,"Pyrrhia exprimens","Lymantria dispar NPV  (LdMNPV)","DNA virus","Baculoviridae","5 pibs/insect","Larva","Viruses","Lepidoptera","Noctuidae"
"6810",0,"Cyrtophleba coquilletti","Lymantria dispar NPV  (LdMNPV)","DNA virus","Baculoviridae","5 pibs/insect","Adult","Viruses","Diptera","Tachinidae"
"6910",0,"Megachile rotundata","Lymantria dispar NPV  (LdMNPV)","DNA virus","Baculoviridae","5 pibs/insect","Adult","Viruses","Hymenoptera","Megachilidae"
"7010",0,"Boloria uphrosyne","Mamestra brassicae NPV (MbMNPV)","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Lepidoptera","Nymphalidae"
"7110",0,"Clossiana selene","Mamestra brassicae NPV (MbMNPV)","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Lepidoptera","Nymphalidae"
"7210",0,"Pararge aegeria","Mamestra brassicae NPV (MbMNPV)","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Lepidoptera","Nymphalidae"
"7310",0,"Polyommatus icarus","Mamestra brassicae NPV (MbMNPV)","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Lepidoptera","Lycaenidae"
"7410",0,"Pieris brassicae","Mamestra brassicae NPV (MbMNPV)","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Lepidoptera","Pieridae"
"7510",0,"Malacosoma neustria","Mamestra brassicae NPV (MbMNPV)","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Lepidoptera","Lasiocampidae"
"7610",0,"Philudoria potatoria","Mamestra brassicae NPV (MbMNPV)","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Lepidoptera","Lasiocampidae"
"7710",0,"Saturnia pavonia","Mamestra brassicae NPV (MbMNPV)","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Lepidoptera","Saturniidae"
"7810",0,"Cyclophora linearia","Mamestra brassicae NPV (MbMNPV)","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Lepidoptera","Geometridae"
"7910",0,"Idaea aversata","Mamestra brassicae NPV (MbMNPV)","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Lepidoptera","Geometridae"
"8010",0,"Orthonama obstipata","Mamestra brassicae NPV (MbMNPV)","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Lepidoptera","Geometridae"
"8110",0,"Dysstroma truncata","Mamestra brassicae NPV (MbMNPV)","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Lepidoptera","Geometridae"
"8210",0,"Opisthograptis luteolata","Mamestra brassicae NPV (MbMNPV)","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Lepidoptera","Geometridae"
"8310",0,"Menophra abruptaria","Mamestra brassicae NPV (MbMNPV)","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Lepidoptera","Geometridae"
"8410",0,"Acherontia atropos","Mamestra brassicae NPV (MbMNPV)","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Lepidoptera","Sphingidae"
"8510",0,"Mimas tiliae","Mamestra brassicae NPV (MbMNPV)","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Lepidoptera","Sphingidae"
"8610",0,"Smerinthus ocellata","Mamestra brassicae NPV (MbMNPV)","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Lepidoptera","Sphingidae"
"8710",0,"Hyles euphorbiae","Mamestra brassicae NPV (MbMNPV)","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Lepidoptera","Sphingidae"
"8810",0,"Deilephila elpenor","Mamestra brassicae NPV (MbMNPV)","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Lepidoptera","Sphingidae"
"8910",0,"Deilephila elpenor","Mamestra brassicae NPV (MbMNPV)","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Lepidoptera","Sphingidae"
"9010",0,"Phalera bucephala","Mamestra brassicae NPV (MbMNPV)","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Lepidoptera","Notodontidae"
"9110",0,"Pheosia tremula","Mamestra brassicae NPV (MbMNPV)","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Lepidoptera","Notodontidae"
"9210",0,"Drymonia ruficornis","Mamestra brassicae NPV (MbMNPV)","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Lepidoptera","Notodontidae"
"9310",0,"Orgyia antiqua","Mamestra brassicae NPV (MbMNPV)","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Lepidoptera","Lymantriidae"
"9410",0,"Calliteara pudibunda","Mamestra brassicae NPV (MbMNPV)","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Lepidoptera","Lymantriidae"
"9510",0,"Spilosoma lubricipeda","Mamestra brassicae NPV (MbMNPV)","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Lepidoptera","Arctiidae"
"9610",0,"Tyria jacobaeae","Mamestra brassicae NPV (MbMNPV)","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Lepidoptera","Arctiidae"
"9710",0,"Anaplectoides prasina","Mamestra brassicae NPV (MbMNPV)","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Lepidoptera","Noctuidae"
"9810",0,"Hyppa rectilinea","Mamestra brassicae NPV (MbMNPV)","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Lepidoptera","Noctuidae"
"9910",0,"Spodoptera littoralis","Mamestra brassicae NPV (MbMNPV)","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Lepidoptera","Noctuidae"
"10010",0,"Pseudoips fagana britannica","Mamestra brassicae NPV (MbMNPV)","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Lepidoptera","Noctuidae"
"10110",0,"Autographa pulchrina","Mamestra brassicae NPV (MbMNPV)","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Lepidoptera","Noctuidae"
"10210",0,"Yponomeuta padella","Mamestra brassicae NPV (MbMNPV)","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Lepidoptera","Yponomeutidae"
"10310",0,"Udea olivalis","Mamestra brassicae NPV (MbMNPV)","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Lepidoptera","Pyralidae"
"10410",0,"Antheraea pernyi","Mamestra brassicae NPV (MbMNPV)","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Lepidoptera","Saturniidae"
"10510",0,"Agrotis segetum","Spodoptera exigua NPV  (SeMNPV)","DNA virus","Baculoviridae","7 pibs/cm2","Larva","Viruses","Lepidoptera","Noctuidae"
"10610",0,"Sabulodes transversata","Autographa californica NPV (AcMNPV)","DNA virus","Baculoviridae","6.2 pibs/ml","Larva","Viruses","Lepidoptera","Geometridae"
"10710",0,"Xestia c-nigrum","Spodoptera exigua NPV  (SeMNPV)","DNA virus","Baculoviridae","7 pibs/cm2","Larva","Viruses","Lepidoptera","Noctuidae"
"10810",0,"Mamestra brassicae","Spodoptera exigua NPV  (SeMNPV)","DNA virus","Baculoviridae","7 pibs/cm2","Larva","Viruses","Lepidoptera","Noctuidae"
"10910",0,"Lacanobia oleracea","Spodoptera exigua NPV  (SeMNPV)","DNA virus","Baculoviridae","7 pibs/cm2","Larva","Viruses","Lepidoptera","Noctuidae"
"11010",0,"Spodoptera littoralis","Spodoptera exigua NPV  (SeMNPV)","DNA virus","Baculoviridae","7 pibs/cm2","Larva","Viruses","Lepidoptera","Noctuidae"
"11110",0,"Plutella xylostella","Spodoptera exigua NPV  (SeMNPV)","DNA virus","Baculoviridae","7 pibs/cm2","Larva","Viruses","Lepidoptera","Plutellidae"
"11210",0,"Galleria mellonella","Spodoptera exigua NPV  (SeMNPV)","DNA virus","Baculoviridae","7 pibs/cm2","Larva","Viruses","Lepidoptera","Pyralidae"
"11310",0,"Ostrinia nubilalis","Spodoptera exigua NPV  (SeMNPV)","DNA virus","Baculoviridae","7 pibs/cm2","Larva","Viruses","Lepidoptera","Pyralidae"
"11410",0,"Adoxophyes orana","Spodoptera exigua NPV  (SeMNPV)","DNA virus","Baculoviridae","7 pibs/cm2","Larva","Viruses","Lepidoptera","Tortricidae"
"11510",0,"Cydia pomonella","Spodoptera exigua NPV  (SeMNPV)","DNA virus","Baculoviridae","7 pibs/cm2","Larva","Viruses","Lepidoptera","Tortricidae"
"11610",0,"Diachrysia balluca","Pseudoplusia includens NPV  (PiSNPV)","DNA virus","Baculoviridae","4.4 pibs/mm2","Larva","Viruses","Lepidoptera","Noctuidae"
"11710",0,"Rachiplusia ou","Pseudoplusia includens NPV  (PiSNPV)","DNA virus","Baculoviridae","4.4 pibs/mm2","Larva","Viruses","Lepidoptera","Noctuidae"
"11810",0,"Autographa biloba","Syngrapha selecta NPV  (SsSNPV)","DNA virus","Baculoviridae","4.4 pibs/mm2","Larva","Viruses","Lepidoptera","Noctuidae"
"11910",0,"Pseudoplusia includens","Syngrapha selecta NPV  (SsSNPV)","DNA virus","Baculoviridae","4.4 pibs/mm2","Larva","Viruses","Lepidoptera","Noctuidae"
"12010",0,"Rachiplusia ou","Syngrapha selecta NPV  (SsSNPV)","DNA virus","Baculoviridae","4.4 pibs/mm2","Larva","Viruses","Lepidoptera","Noctuidae"
"12110",0,"Autographa biloba","Trichoplusia ni NPV  (TnSNPV)","DNA virus","Baculoviridae","4.4 pibs/mm2","Larva","Viruses","Lepidoptera","Noctuidae"
"12210",0,"Autographa bimaculata","Trichoplusia ni NPV  (TnSNPV)","DNA virus","Baculoviridae","4.4 pibs/mm2","Larva","Viruses","Lepidoptera","Noctuidae"
"12310",0,"Pseudoplusia includens","Trichoplusia ni NPV  (TnSNPV)","DNA virus","Baculoviridae","4.4 pibs/mm2","Larva","Viruses","Lepidoptera","Noctuidae"
"12410",0,"Rachiplusia ou","Trichoplusia ni NPV  (TnSNPV)","DNA virus","Baculoviridae","4.4 pibs/mm2","Larva","Viruses","Lepidoptera","Noctuidae"
"12510",0,"Symmerista canicosta","Autographa californica NPV (AcMNPV)","DNA virus","Baculoviridae","6.2 pibs/ml","Larva","Viruses","Lepidoptera","Notodontidae"
"12610",0,"Croesia albicomma","Autographa californica NPV (AcMNPV)","DNA virus","Baculoviridae","6.2 pibs/ml","Larva","Viruses","Lepidoptera","Tortricidae"
"14610",0,"Orthosia gothica","Mamestra brassicae NPV (MbMNPV)","DNA virus","Baculoviridae",NA,"Larva","Viruses","Lepidoptera","Noctuidae"
"14710",0,"Spodoptera littoralis","Mamestra brassicae NPV (MbMNPV)","DNA virus","Baculoviridae",NA,"Larva","Viruses","Lepidoptera","Noctuidae"
"14810",0,"Arctia caja","Mamestra brassicae NPV (MbMNPV)","DNA virus","Baculoviridae",NA,"Larva","Viruses","Lepidoptera","Arctiidae"
"14910",0,"Spilosoma maculosa","Mamestra brassicae NPV (MbMNPV)","DNA virus","Baculoviridae",NA,"Larva","Viruses","Lepidoptera","Arctiidae"
"15010",0,"Plutella xylostella","Mamestra brassicae NPV (MbMNPV)","DNA virus","Baculoviridae",NA,"Larva","Viruses","Lepidoptera","Plutellidae"
"15110",0,"Galleria mellonella","Mamestra brassicae NPV (MbMNPV)","DNA virus","Baculoviridae",NA,"Larva","Viruses","Lepidoptera","Pyralidae"
"15210",0,"Evergestis forficalis","Mamestra brassicae NPV (MbMNPV)","DNA virus","Baculoviridae",NA,"Larva","Viruses","Lepidoptera","Pyralidae"
"15310",0,"Antheraea pernyi","Mamestra brassicae NPV (MbMNPV)","DNA virus","Baculoviridae",NA,"Larva","Viruses","Lepidoptera","Saturniidae"
"15410",0,"Adoxophyes orana","Mamestra brassicae NPV (MbMNPV)","DNA virus","Baculoviridae",NA,"Larva","Viruses","Lepidoptera","Tortricidae"
"15510",0,"Cydia pomonella","Mamestra brassicae NPV (MbMNPV)","DNA virus","Baculoviridae",NA,"Larva","Viruses","Lepidoptera","Tortricidae"
"15610",0,"Lacanobia oleracea","Mamestra brassicae NPV (MbMNPV)","DNA virus","Baculoviridae",NA,"Larva","Viruses","Lepidoptera","Noctuidae"
"15710",0,"Spodoptera littoralis","Heliothis armigera NPV  (HaMNPV)","DNA virus","Baculoviridae",NA,"Larva","Viruses","Lepidoptera","Noctuidae"
